timestamp,CMC
1755558600,0.2471073
1755558900,0.2470622
1755559500,0.2464368
1755559800,0.2463640
1755560400,0.2451133
1755560700,0.2449419
1755561300,0.2448466
1755561600,0.2450187
1755562200,0.2448571
1755562500,0.2447110
1755563100,0.2439581
1755563400,0.2432436
1755564000,0.2439742
1755564300,0.2439148
1755564900,0.2460855
1755565200,0.2461261
1755565800,0.2468899
1755566100,0.2465722
1755566700,0.2451896
1755567000,0.2450903
1755567600,0.2437971
1755567900,0.2436123
1755568500,0.2433428
1755568800,0.2436500
1755569400,0.2429975
1755569700,0.2430808
1755570300,0.2427515
1755570600,0.2429855
1755571200,0.2430976
1755571500,0.2434116
1755572100,0.2433215
1755572400,0.2428013
1755573000,0.2417876
1755573300,0.2419298
1755573900,0.2413149
1755574200,0.2410783
1755574800,0.2403308
1755575100,0.2399260
1755575700,0.2385229
1755576000,0.2385471
1755576600,0.2375043
1755576900,0.2376838
1755577500,0.2379971
1755577800,0.2380269
1755578400,0.2389039
1755578700,0.2393143
1755579300,0.2398128
1755579600,0.2400616
1755580200,0.2402996
1755580500,0.2397141
1755581100,0.2399710
1755581400,0.2402121
1755582000,0.2401956
1755582300,0.2406416
1755582900,0.2401600
1755583200,0.2400675
1755583800,0.2391556
1755584100,0.2393999
1755584700,0.2398707
1755585000,0.2399924
1755585600,0.2404717
1755585900,0.2402903
1755586500,0.2395101
1755586800,0.2395824
1755587400,0.2390473
1755587700,0.2389024
1755588300,0.2382612
1755588600,0.2383090
1755589200,0.2385320
1755589500,0.2381595
1755590100,0.2387025
1755590400,0.2389977
1755591000,0.2385514
1755591300,0.2384582
1755591900,0.2381118
1755592200,0.2382570
1755592800,0.2378066
1755593100,0.2380375
1755593700,0.2394446
1755594000,0.2397450
1755594600,0.2410505
1755594900,0.2411610
1755595500,0.2413258
1755595800,0.2413820
1755596400,0.2417706
1755596700,0.2413812
1755597300,0.2410639
1755597600,0.2413605
1755598200,0.2415745
1755598500,0.2417996
1755599100,0.2415288
1755599400,0.2417269
1755600000,0.2424005
1755600300,0.2428426
1755600900,0.2417084
1755601200,0.2418786
1755601800,0.2412769
1755602100,0.2412115
1755602700,0.2416826
1755603000,0.2420933
1755603600,0.2414185
1755603900,0.2413459
1755604500,0.2415388
1755604800,0.2421261
1755605400,0.2421195
1755605700,0.2421098
1755606300,0.2415905
1755606600,0.2414390
1755607200,0.2408840
1755607500,0.2410604
1755608100,0.2408135
1755608400,0.2409072
1755609000,0.2406248
1755609300,0.2404779
1755609900,0.2410956
1755610200,0.2414640
1755610800,0.2403292
1755611100,0.2397202
1755611700,0.2400179
1755612000,0.2400090
1755612600,0.2395710
1755612900,0.2389907
1755613500,0.2381741
1755613800,0.2374498
1755614400,0.2366344
1755614700,0.2354874
1755615300,0.2362162
1755615600,0.2361543
1755616200,0.2359042
1755616500,0.2359065
1755617100,0.2371409
1755617400,0.2380161
1755618000,0.2374845
1755618300,0.2372939
1755618900,0.2360041
1755619200,0.2357434
1755619800,0.2352310
1755620100,0.2352256
1755620700,0.2356779
1755621000,0.2351985
1755621600,0.2345949
1755621900,0.2347275
1755622500,0.2345377
1755622800,0.2344328
1755623400,0.2338001
1755623700,0.2344933
1755624300,0.2351474
1755624600,0.2349083
1755625200,0.2353277
1755625500,0.2352845
1755626100,0.2350739
1755626400,0.2353781
1755627000,0.2358112
1755627300,0.2359751
1755627900,0.2355625
1755628200,0.2355900
1755628800,0.2350821
1755629100,0.2342285
1755629700,0.2336697
1755630000,0.2335930
1755630600,0.2323600
1755630900,0.2322744
1755631500,0.2340090
1755631800,0.2349257
1755632400,0.2349079
1755632700,0.2347040
1755633300,0.2332328
1755633600,0.2332300
1755634200,0.2331748
1755634500,0.2329071
1755635100,0.2338829
1755635400,0.2341177
1755636000,0.2347407
1755636300,0.2347121
1755636900,0.2352277
1755637200,0.2352687
1755637800,0.2352863
1755638100,0.2352347
1755638700,0.2346454
1755639000,0.2352138
1755639600,0.2353294
1755639900,0.2351942
1755640500,0.2352638
1755640800,0.2352832
1755641400,0.2337325
1755641700,0.2336113
1755642300,0.2339286
1755642600,0.2338773
1755643200,0.2340745
1755643500,0.2340813
1755644100,0.2338116
1755644400,0.2338411
1755645000,0.2329292
1755645300,0.2327161
1755645900,0.2325288
1755646200,0.2322094
1755646800,0.2319509
1755647100,0.2315699
1755647700,0.2309674
1755648000,0.2311449
1755648600,0.2331327
1755648900,0.2329410
1755649500,0.2325997
1755649800,0.2319883
1755650400,0.2326047
1755650700,0.2328046
1755651300,0.2328773
1755651600,0.2328320
1755652200,0.2332174
1755652500,0.2324022
1755653100,0.2325592
1755653400,0.2321729
1755654000,0.2309627
1755654300,0.2308398
1755654900,0.2330636
1755655200,0.2332131
1755655800,0.2332781
1755656100,0.2335078
1755656700,0.2339897
1755657000,0.2338101
1755657600,0.2332492
1755657900,0.2333537
1755658500,0.2333315
1755658800,0.2331262
1755659400,0.2335889
1755659700,0.2331167
1755660300,0.2337014
1755660600,0.2340736
1755661200,0.2342962
1755661500,0.2337949
1755662100,0.2338161
1755662400,0.2339226
1755663000,0.2347608
1755663300,0.2347893
1755663900,0.2349515
1755664200,0.2348688
1755664800,0.2346569
1755665100,0.2344719
1755665700,0.2350488
1755666000,0.2350244
1755666600,0.2345939
1755666900,0.2343944
1755667500,0.2342010
1755667800,0.2342573
1755668400,0.2346527
1755668700,0.2347331
1755669300,0.2348125
1755669600,0.2350875
1755670200,0.2347302
1755670500,0.2343459
1755671100,0.2340903
1755671400,0.2340140
1755672000,0.2347928
1755672300,0.2349313
1755672900,0.2347023
1755673200,0.2347164
1755673800,0.2348502
1755674100,0.2349510
1755674700,0.2350466
1755675000,0.2350340
1755675600,0.2344393
1755675900,0.2344057
1755676500,0.2340113
1755676800,0.2339152
1755677400,0.2340135
1755677700,0.2343234
1755678300,0.2347883
1755678600,0.2348877
1755679200,0.2348096
1755679500,0.2352174
1755680100,0.2354131
1755680400,0.2353585
1755681000,0.2355460
1755681300,0.2355390
1755681900,0.2353628
1755682200,0.2349774
1755682800,0.2343745
1755683100,0.2345242
1755683700,0.2337784
1755684000,0.2337533
1755684600,0.2341343
1755684900,0.2339498
1755685500,0.2343541
1755685800,0.2340567
1755686400,0.2338193
1755686700,0.2340905
1755687300,0.2347624
1755687600,0.2347141
1755688200,0.2343564
1755688500,0.2337470
1755689100,0.2334372
1755689400,0.2332487
1755690000,0.2320035
1755690300,0.2313621
1755690900,0.2327259
1755691200,0.2329346
1755691800,0.2342922
1755692100,0.2342541
1755692700,0.2329578
1755693000,0.2332003
1755693600,0.2337829
1755693900,0.2341017
1755694500,0.2340486
1755694800,0.2341991
1755695400,0.2333643
1755695700,0.2328589
1755696300,0.2328454
1755696600,0.2329890
1755697200,0.2334937
1755697500,0.2325919
1755698100,0.2309739
1755698400,0.2312804
1755699000,0.2304595
1755699300,0.2300934
1755699900,0.2316717
1755700200,0.2317359
1755700800,0.2341384
1755701100,0.2339384
1755701700,0.2338255
1755702000,0.2334635
1755702600,0.2360523
1755702900,0.2359123
1755703500,0.2374682
1755703800,0.2374915
1755704400,0.2369814
1755704700,0.2370934
1755705300,0.2353446
1755705600,0.2354398
1755706200,0.2365086
1755706500,0.2367727
1755707100,0.2385571
1755707400,0.2388779
1755708000,0.2375625
1755708300,0.2375506
1755708900,0.2381811
1755709200,0.2377424
1755709800,0.2389492
1755710100,0.2389597
1755710700,0.2383582
1755711000,0.2380807
1755711600,0.2384112
1755711900,0.2389691
1755712500,0.2393362
1755712800,0.2391431
1755713400,0.2376660
1755713700,0.2375344
1755714300,0.2367495
1755714600,0.2363847
1755715200,0.2368093
1755715500,0.2373049
1755716100,0.2379706
1755716400,0.2378680
1755717000,0.2384123
1755717300,0.2391407
1755717900,0.2403877
1755718200,0.2403591
1755718800,0.2406358
1755719100,0.2406862
1755719700,0.2419277
1755720000,0.2421614
1755720600,0.2419408
1755720900,0.2417844
1755721500,0.2412225
1755721800,0.2414903
1755722400,0.2413211
1755722700,0.2415934
1755723300,0.2419631
1755723600,0.2418832
1755724200,0.2419623
1755724500,0.2420181
1755725100,0.2413313
1755725400,0.2411707
1755726000,0.2410030
1755726300,0.2418807
1755726900,0.2423100
1755727200,0.2420860
1755727800,0.2417532
1755728100,0.2415967
1755728700,0.2417762
1755729000,0.2417841
1755729600,0.2419827
1755729900,0.2422484
1755730500,0.2426809
1755730800,0.2426872
1755731400,0.2422696
1755731700,0.2420798
1755732300,0.2417435
1755732600,0.2416434
1755733200,0.2417651
1755733500,0.2419546
1755734100,0.2413986
1755734400,0.2414488
1755735000,0.2412375
1755735300,0.2411587
1755735900,0.2404575
1755736200,0.2403904
1755736800,0.2417679
1755737100,0.2415665
1755737700,0.2411638
1755738000,0.2415484
1755738600,0.2414901
1755738900,0.2413216
1755739500,0.2406922
1755739800,0.2409408
1755740400,0.2411677
1755740700,0.2414401
1755741300,0.2418574
1755741600,0.2421627
1755742200,0.2414888
1755742500,0.2409558
1755743100,0.2395638
1755743400,0.2397152
1755744000,0.2386326
1755744300,0.2387890
1755744900,0.2392020
1755745200,0.2394131
1755745800,0.2416039
1755746100,0.2414578
1755746700,0.2408269
1755747000,0.2407087
1755747600,0.2402520
1755747900,0.2403648
1755748500,0.2398960
1755748800,0.2395142
1755749400,0.2389644
1755749700,0.2387146
1755750300,0.2385450
1755750600,0.2387341
1755751200,0.2392876
1755751500,0.2393009
1755752100,0.2393346
1755752400,0.2391614
1755753000,0.2381518
1755753300,0.2381707
1755753900,0.2383610
1755754200,0.2383843
1755754800,0.2388019
1755755100,0.2389387
1755755700,0.2397448
1755756000,0.2397746
1755756600,0.2382435
1755756900,0.2381290
1755757500,0.2378780
1755757800,0.2379290
1755758400,0.2380804
1755758700,0.2379954
1755759300,0.2379163
1755759600,0.2378854
1755760200,0.2380376
1755760500,0.2375978
1755761100,0.2370101
1755761400,0.2371823
1755762000,0.2380411
1755762300,0.2381088
1755762900,0.2382182
1755763200,0.2382543
1755763800,0.2383405
1755764100,0.2382023
1755764700,0.2372306
1755765000,0.2373434
1755765600,0.2369972
1755765900,0.2370386
1755766500,0.2367909
1755766800,0.2365943
1755767400,0.2357875
1755767700,0.2357590
1755768300,0.2355874
1755768600,0.2356822
1755769200,0.2365707
1755769500,0.2369801
1755770100,0.2362068
1755770400,0.2360498
1755771000,0.2362189
1755771300,0.2360668
1755771900,0.2361168
1755772200,0.2362173
1755772800,0.2360245
1755773100,0.2364431
1755773700,0.2365341
1755774000,0.2361926
1755774600,0.2364666
1755774900,0.2363726
1755775500,0.2364378
1755775800,0.2366472
1755776400,0.2362107
1755776700,0.2363406
1755777300,0.2358730
1755777600,0.2360897
1755778200,0.2363409
1755778500,0.2359659
1755779100,0.2360129
1755779400,0.2359407
1755780000,0.2364346
1755780300,0.2363573
1755780900,0.2350038
1755781200,0.2354341
1755781800,0.2362090
1755782100,0.2362089
1755782700,0.2368473
1755783000,0.2371064
1755783600,0.2375520
1755783900,0.2374778
1755784500,0.2372656
1755784800,0.2363920
1755785400,0.2376286
1755785700,0.2377755
1755786300,0.2382046
1755786600,0.2382547
1755787200,0.2366654
1755787500,0.2354516
1755788100,0.2360928
1755788400,0.2361801
1755789000,0.2358146
1755789300,0.2350522
1755789900,0.2357623
1755790200,0.2354345
1755790800,0.2351192
1755791100,0.2353371
1755791700,0.2341891
1755792000,0.2338533
1755792600,0.2339948
1755792900,0.2344889
1755793500,0.2342545
1755793800,0.2338871
1755794400,0.2336236
1755794700,0.2336544
1755795300,0.2335698
1755795600,0.2331650
1755796200,0.2325287
1755796500,0.2328857
1755797100,0.2333354
1755797400,0.2335133
1755798000,0.2352051
1755798300,0.2349365
1755798900,0.2344044
1755799200,0.2343662
1755799800,0.2350716
1755800100,0.2348720
1755800700,0.2355467
1755801000,0.2357750
1755801600,0.2359626
1755801900,0.2360151
1755802500,0.2361021
1755802800,0.2364477
1755803400,0.2368342
1755803700,0.2366701
1755804300,0.2354276
1755804600,0.2350600
1755805200,0.2349255
1755805500,0.2350620
1755806100,0.2346253
1755806400,0.2345151
1755807000,0.2347569
1755807300,0.2348184
1755807900,0.2354160
1755808200,0.2355747
1755808800,0.2343737
1755809100,0.2346974
1755809700,0.2356632
1755810000,0.2359618
1755810600,0.2353719
1755810900,0.2357287
1755811500,0.2362554
1755811800,0.2363308
1755812400,0.2364292
1755812700,0.2364374
1755813300,0.2366163
1755813600,0.2365849
1755814200,0.2367208
1755814500,0.2369665
1755815100,0.2373903
1755815400,0.2373128
1755816000,0.2368597
1755816300,0.2367006
1755816900,0.2368573
1755817200,0.2369937
1755817800,0.2361510
1755818100,0.2359380
1755818700,0.2353733
1755819000,0.2356037
1755819600,0.2349640
1755819900,0.2349207
1755820500,0.2353130
1755820800,0.2354596
1755821400,0.2366948
1755821700,0.2366191
1755822300,0.2369286
1755822600,0.2369944
1755823200,0.2371297
1755823500,0.2371151
1755824100,0.2356159
1755824400,0.2358657
1755825000,0.2350443
1755825300,0.2346611
1755825900,0.2360476
1755826200,0.2361130
1755826800,0.2360465
1755827100,0.2361242
1755827700,0.2363822
1755828000,0.2364460
1755828600,0.2368410
1755828900,0.2372985
1755829500,0.2382005
1755829800,0.2382100
1755830400,0.2375104
1755830700,0.2375088
1755831300,0.2373299
1755831600,0.2368823
1755832200,0.2371183
1755832500,0.2372232
1755833100,0.2360429
1755833400,0.2359603
1755834000,0.2355571
1755834300,0.2350040
1755834900,0.2347548
1755835200,0.2350286
1755835800,0.2360306
1755836100,0.2360735
1755836700,0.2367855
1755837000,0.2364863
1755837600,0.2364758
1755837900,0.2362353
1755838500,0.2351510
1755838800,0.2353164
1755839400,0.2359327
1755839700,0.2361062
1755840300,0.2356360
1755840600,0.2354117
1755841200,0.2356484
1755841500,0.2353274
1755842100,0.2362895
1755842400,0.2364528
1755843000,0.2357360
1755843300,0.2360410
1755843900,0.2368977
1755844200,0.2365258
1755844800,0.2353417
1755845100,0.2349315
1755845700,0.2353586
1755846000,0.2354557
1755846600,0.2365588
1755846900,0.2366847
1755847500,0.2368067
1755847800,0.2370143
1755848400,0.2374103
1755848700,0.2374439
1755849300,0.2374393
1755849600,0.2372647
1755850200,0.2377313
1755850500,0.2377734
1755851100,0.2382375
1755851400,0.2378298
1755852000,0.2378906
1755852300,0.2377276
1755852900,0.2371723
1755853200,0.2371674
1755853800,0.2370979
1755854100,0.2370659
1755854700,0.2366783
1755855000,0.2365698
1755855600,0.2361469
1755855900,0.2364524
1755856500,0.2368274
1755856800,0.2369428
1755857400,0.2359793
1755857700,0.2360323
1755858300,0.2352882
1755858600,0.2354753
1755859200,0.2348139
1755859500,0.2346415
1755860100,0.2344272
1755860400,0.2344115
1755861000,0.2336517
1755861300,0.2333712
1755861900,0.2329210
1755862200,0.2329784
1755862800,0.2325458
1755863100,0.2324984
1755863700,0.2327503
1755864000,0.2324774
1755864600,0.2307591
1755864900,0.2307764
1755865500,0.2303864
1755865800,0.2300797
1755866400,0.2283469
1755866700,0.2294721
1755867300,0.2307054
1755867600,0.2302294
1755868200,0.2303011
1755868500,0.2302711
1755869100,0.2298328
1755869400,0.2301074
1755870000,0.2297489
1755870300,0.2325209
1755870900,0.2323312
1755871200,0.2317948
1755871800,0.2432117
1755872100,0.2451249
1755872700,0.2442559
1755873000,0.2452649
1755873600,0.2469082
1755873900,0.2473081
1755874500,0.2484023
1755874800,0.2478402
1755875400,0.2496311
1755875700,0.2495227
1755876300,0.2500325
1755876600,0.2496835
1755877200,0.2508750
1755877500,0.2511316
1755878100,0.2509263
1755878400,0.2505811
1755879000,0.2543723
1755879300,0.2532594
1755879900,0.2526033
1755880200,0.2530948
1755880800,0.2539964
1755881100,0.2536853
1755881700,0.2523608
1755882000,0.2522264
1755882600,0.2535873
1755882900,0.2543476
1755883500,0.2555442
1755883800,0.2559725
1755884400,0.2558686
1755884700,0.2553453
1755885300,0.2551738
1755885600,0.2558012
1755886200,0.2552947
1755886500,0.2551850
1755887100,0.2537562
1755887400,0.2538669
1755888000,0.2541920
1755888300,0.2543232
1755888900,0.2542203
1755889200,0.2542913
1755889800,0.2549453
1755890100,0.2552370
1755890700,0.2558064
1755891000,0.2559330
1755891600,0.2560911
1755891900,0.2561710
1755892500,0.2561616
1755892800,0.2559396
1755893400,0.2558927
1755893700,0.2555845
1755894300,0.2558862
1755894600,0.2558454
1755895200,0.2556849
1755895500,0.2552714
1755896100,0.2555339
1755896400,0.2555169
1755897000,0.2572569
1755897300,0.2569513
1755897900,0.2571468
1755898200,0.2577469
1755898800,0.2578944
1755899100,0.2583279
1755899700,0.2578912
1755900000,0.2579077
1755900600,0.2572642
1755900900,0.2569709
1755901500,0.2570660
1755901800,0.2569660
1755902400,0.2564850
1755902700,0.2564793
1755903300,0.2560369
1755903600,0.2556493
1755904200,0.2559940
1755904500,0.2563257
1755905100,0.2565025
1755905400,0.2566804
1755906000,0.2571343
1755906300,0.2572294
1755906900,0.2564744
1755907200,0.2568024
1755907800,0.2561986
1755908100,0.2556314
1755908700,0.2558620
1755909000,0.2560157
1755909600,0.2554156
1755909900,0.2549679
1755910500,0.2543672
1755910800,0.2543086
1755911400,0.2540473
1755911700,0.2535973
1755912300,0.2524352
1755912600,0.2523025
1755913200,0.2514084
1755913500,0.2512640
1755914100,0.2523172
1755914400,0.2526533
1755915000,0.2519332
1755915300,0.2517718
1755915900,0.2515300
1755916200,0.2505539
1755916800,0.2473132
1755917100,0.2479994
1755917700,0.2490198
1755918000,0.2493056
1755918600,0.2481229
1755918900,0.2486712
1755919500,0.2481956
1755919800,0.2487413
1755920400,0.2476153
1755920700,0.2472787
1755921300,0.2471918
1755921600,0.2475721
1755922200,0.2487752
1755922500,0.2485993
1755923100,0.2485933
1755923400,0.2491090
1755924000,0.2509041
1755924300,0.2506419
1755924900,0.2510108
1755925200,0.2509449
1755925800,0.2509894
1755926100,0.2511749
1755926700,0.2532019
1755927000,0.2531372
1755927600,0.2543139
1755927900,0.2541318
1755928500,0.2545878
1755928800,0.2549847
1755929400,0.2550482
1755929700,0.2540733
1755930300,0.2540596
1755930600,0.2542406
1755931200,0.2537888
1755931500,0.2532417
1755932100,0.2534402
1755932400,0.2536820
1755933000,0.2529489
1755933300,0.2533288
1755933900,0.2521863
1755934200,0.2519887
1755934800,0.2513953
1755935100,0.2516731
1755935700,0.2510029
1755936000,0.2509687
1755936600,0.2513898
1755936900,0.2513096
1755937500,0.2506444
1755937800,0.2500611
1755938400,0.2508743
1755938700,0.2506758
1755939300,0.2508678
1755939600,0.2507817
1755940200,0.2499379
1755940500,0.2499607
1755941100,0.2496784
1755941400,0.2496569
1755942000,0.2501980
1755942300,0.2503046
1755942900,0.2506876
1755943200,0.2505408
1755943800,0.2501304
1755944100,0.2498229
1755944700,0.2490735
1755945000,0.2491560
1755945600,0.2492866
1755945900,0.2491528
1755946500,0.2494131
1755946800,0.2493264
1755947400,0.2503792
1755947700,0.2504996
1755948300,0.2499844
1755948600,0.2496406
1755949200,0.2501355
1755949500,0.2502115
1755950100,0.2503716
1755950400,0.2500154
1755951000,0.2495099
1755951300,0.2497336
1755951900,0.2500100
1755952200,0.2497326
1755952800,0.2499156
1755953100,0.2499751
1755953700,0.2490808
1755954000,0.2491332
1755954600,0.2490876
1755954900,0.2490415
1755955500,0.2488722
1755955800,0.2487924
1755956400,0.2484809
1755956700,0.2483350
1755957300,0.2489242
1755957600,0.2486184
1755958200,0.2485364
1755958500,0.2488203
1755959100,0.2500948
1755959400,0.2500347
1755960000,0.2486767
1755960300,0.2485901
1755960900,0.2484101
1755961200,0.2480483
1755961800,0.2482364
1755962100,0.2484253
1755962700,0.2487365
1755963000,0.2485748
1755963600,0.2485863
1755963900,0.2486861
1755964500,0.2489910
1755964800,0.2489267
1755965400,0.2487944
1755965700,0.2482990
1755966300,0.2492566
1755966600,0.2491590
1755967200,0.2484341
1755967500,0.2482621
1755968100,0.2488603
1755968400,0.2490640
1755969000,0.2495562
1755969300,0.2495847
1755969900,0.2492248
1755970200,0.2489688
1755970800,0.2494722
1755971100,0.2495748
1755971700,0.2493618
1755972000,0.2493260
1755972600,0.2493255
1755972900,0.2495469
1755973500,0.2498752
1755973800,0.2498572
1755974400,0.2500837
1755974700,0.2500742
1755975300,0.2500561
1755975600,0.2502145
1755976200,0.2514261
1755976500,0.2513406
1755977100,0.2514800
1755977400,0.2514071
1755978000,0.2519928
1755978300,0.2520635
1755978900,0.2529056
1755979200,0.2531104
1755979800,0.2534579
1755980100,0.2533933
1755980700,0.2531276
1755981000,0.2531453
1755981600,0.2524698
1755981900,0.2523425
1755982500,0.2530591
1755982800,0.2532767
1755983400,0.2527751
1755983700,0.2527848
1755984300,0.2523424
1755984600,0.2523286
1755985200,0.2526547
1755985500,0.2526571
1755986100,0.2528116
1755986400,0.2525989
1755987000,0.2534413
1755987300,0.2532883
1755987900,0.2531540
1755988200,0.2530768
1755988800,0.2534250
1755989100,0.2533025
1755989700,0.2533576
1755990000,0.2535084
1755990600,0.2539312
1755990900,0.2538770
1755991500,0.2542959
1755991800,0.2543707
1755992400,0.2533511
1755992700,0.2533558
1755993300,0.2530823
1755993600,0.2531865
1755994200,0.2529745
1755994500,0.2527370
1755995100,0.2527138
1755995400,0.2529095
1755996000,0.2530527
1755996300,0.2533685
1755996900,0.2532766
1755997200,0.2531296
1755997800,0.2523651
1755998100,0.2519954
1755998700,0.2518336
1755999000,0.2515985
1755999600,0.2519860
1755999900,0.2521462
1756000500,0.2526649
1756000800,0.2525462
1756001400,0.2526490
1756001700,0.2521769
1756002300,0.2525750
1756002600,0.2529629
1756003200,0.2526165
1756003500,0.2526740
1756004100,0.2518418
1756004400,0.2517622
1756005000,0.2512883
1756005300,0.2509568
1756005900,0.2511867
1756006200,0.2509283
1756006800,0.2509235
1756007100,0.2509918
1756007700,0.2517045
1756008000,0.2517837
1756008600,0.2514797
1756008900,0.2515277
1756009500,0.2516580
1756009800,0.2515457
1756010400,0.2513523
1756010700,0.2512683
1756011300,0.2510766
1756011600,0.2512107
1756012200,0.2509616
1756012500,0.2508941
1756013100,0.2510522
1756013400,0.2509414
1756014000,0.2502170
1756014300,0.2504035
1756014900,0.2499351
1756015200,0.2499382
1756015800,0.2494937
1756016100,0.2495235
1756016700,0.2486080
1756017000,0.2488374
1756017600,0.2479976
1756017900,0.2484200
1756018500,0.2477354
1756018800,0.2476188
1756019400,0.2478810
1756019700,0.2481484
1756020300,0.2481356
1756020600,0.2484566
1756021200,0.2484484
